index,relevants
51284,11457.0
51285,51855.0
51286,42579.0
51287,38395.0
51288,39800.0
51289,44596.0
51290,53173.0
51291,50909.0
51292,4417.0
51293,2871.0
51294,11244.0
51295,49167.0
51296,48592.0
51297,780.0
51298,30724.0
51299,7037.0
51300,39553.0
51301,4820.0
51302,41201.0
51303,55744.0
51304,18119.0
51305,31101.0
51306,7329.0
51307,50064.0
51308,35684.0
51309,32276.0
51310,17147.0
51311,14833.0
51312,50956.0
51313,11574.0
51314,42142.0
51315,35852.0
51316,49756.0
51317,39470.0
51318,45842.0
51319,11798.0
51320,32354.0
51321,52148.0
51322,38998.0
51323,53952.0
51324,31023.0
51325,50528.0
51326,35336.0
51327,16049.0
51328,40326.0
51329,38921.0
51330,30698.0
51331,38366.0
51332,47742.0
51333,49027.0
51334,40472.0
51335,39677.0
51336,36141.0
51337,16332.0
51338,42904.0
51339,11997.0
51340,34442.0
51341,462.0
51342,48854.0
51343,36214.0
51344,49227.0
51345,10741.0
51346,16228.0
51347,41667.0
51348,52760.0
51349,46204.0
51350,11230.0
51351,36246.0
51352,52359.0
51353,5366.0
51354,35237.0
51355,43400.0
51356,2769.0
51357,50991.0
51358,42482.0
51359,48416.0
51360,43218.0
51361,37479.0
51362,50621.0
51363,41889.0
51364,2611.0
51365,30281.0
51366,13521.0
51367,50832.0
51368,52781.0
51369,16886.0
51370,35043.0
51371,36928.0
51372,34161.0
51373,11415.0
51374,43304.0
51375,30816.0
51376,53513.0
51377,47717.0
51378,39655.0
51379,41425.0
51380,38354.0
51381,1814.0
51382,7870.0
51383,49805.0
51384,51256.0
51385,30075.0
51386,47196.0
51387,42587.0
51388,51546.0
51389,1857.0
51390,28865.0
51391,31054.0
51392,41274.0
51393,51133.0
51394,23112.0
51395,10052.0
51396,5280.0
51397,5132.0
51398,43675.0
51399,510.0
51400,39655.0
51401,37049.0
51402,48397.0
51403,31231.0
51404,10665.0
51405,16719.0
51406,51403.0
51407,12663.0
51408,31371.0
51409,8021.0
51410,41378.0
51411,51616.0
51412,36626.0
51413,52280.0
51414,10837.0
51415,7284.0
51416,40847.0
51417,12138.0
51418,11024.0
51419,48673.0
51420,29468.0
51421,40689.0
51422,50078.0
51423,38690.0
51424,10736.0
51425,7329.0
51426,23047.0
51427,27021.0
51428,52553.0
51429,260.0
51430,35936.0
51431,5651.0
51432,49284.0
51433,7248.0
51434,780.0
51435,47371.0
51436,10718.0
51437,39421.0
51438,16762.0
51439,48852.0
51440,5366.0
51441,38619.0
51442,14025.0
51443,35428.0
51444,30699.0
51445,34753.0
51446,21200.0
51447,30919.0
51448,47631.0
51449,51461.0
51450,37219.0
51451,12194.0
51452,43948.0
51453,33667.0
51454,7036.0
51455,43203.0
51456,36155.0
51457,38993.0
51458,21283.0
51459,45227.0
51460,46203.0
51461,38235.0
51462,33599.0
51463,54560.0
51464,49461.0
51465,41542.0
51466,38298.0
51467,48746.0
51468,39502.0
51469,29477.0
51470,49047.0
51471,39492.0
51472,47339.0
51473,5366.0
51474,17147.0
51475,47975.0
51476,37750.0
51477,50379.0
51478,47468.0
51479,5488.0
51480,780.0
51481,49657.0
51482,38889.0
51483,53546.0
51484,36193.0
51485,50195.0
51486,51463.0
51487,51826.0
51488,29240.0
51489,31218.0
51490,37916.0
51491,5408.0
51492,39960.0
51493,36748.0
51494,30868.0
51495,39393.0
51496,35544.0
51497,33978.0
51498,11287.0
51499,46328.0
51500,32176.0
51501,10121.0
51502,11997.0
51503,32928.0
51504,55816.0
51505,9779.0
51506,35231.0
51507,47443.0
51508,28841.0
51509,31237.0
51510,7129.0
51511,48870.0
51512,9338.0
51513,33507.0
51514,39194.0
51515,37289.0
51516,52876.0
51517,41903.0
51518,36733.0
51519,8170.0
51520,49584.0
51521,49867.0
51522,36862.0
51523,35722.0
51524,29900.0
51525,35277.0
51526,51425.0
51527,49302.0
51528,49823.0
51529,1558.0
51530,3145.0
51531,48448.0
51532,37020.0
51533,57799.0
51534,40841.0
51535,14096.0
51536,999.0
51537,41194.0
51538,1010.0
51539,29143.0
51540,53415.0
51541,43464.0
51542,35276.0
51543,8311.0
51544,11273.0
51545,5543.0
51546,35729.0
51547,10052.0
51548,40011.0
51549,34802.0
51550,2769.0
51551,50542.0
51552,7056.0
51553,37307.0
51554,47598.0
51555,37365.0
51556,51275.0
51557,33999.0
51558,48334.0
51559,31105.0
51560,52664.0
51561,32758.0
51562,16715.0
51563,26203.0
51564,11575.0
51565,51232.0
51566,35905.0
51567,7363.0
51568,38763.0
51569,7793.0
51570,39126.0
51571,5488.0
51572,32473.0
51573,8814.0
51574,7240.0
51575,53986.0
51576,48249.0
51577,51518.0
51578,5366.0
51579,11483.0
51580,36604.0
51581,15070.0
51582,7329.0
51583,8924.0
51584,52043.0
51585,30231.0
51586,1486.0
51587,13254.0
51588,31723.0
51589,47521.0
51590,14894.0
51591,28892.0
51592,48426.0
51593,51049.0
51594,50148.0
51595,37284.0
51596,5447.0
51597,5366.0
51598,8678.0
51599,38795.0
51600,39181.0
51601,40951.0
51602,7055.0
51603,12159.0
51604,48058.0
51605,33390.0
51606,49335.0
51607,14023.0
51608,53237.0
51609,19749.0
51610,55148.0
51611,38835.0
51612,38871.0
51613,29897.0
51614,3959.0
51615,34413.0
51616,39848.0
51617,28841.0
51618,49385.0
51619,48978.0
51620,38534.0
51621,2937.0
51622,41643.0
51623,39553.0
51624,48072.0
51625,48841.0
51626,54511.0
51627,35648.0
51628,38404.0
51629,36257.0
51630,41793.0
51631,45705.0
51632,28864.0
51633,50358.0
51634,34008.0
51635,37871.0
51636,35082.0
51637,38409.0
51638,37333.0
51639,54274.0
51640,1209.0
51641,34774.0
51642,40210.0
51643,35833.0
51644,37062.0
51645,41723.0
51646,2387.0
51647,36974.0
51648,33011.0
51649,39723.0
51650,9449.0
51651,28732.0
51652,569.0
51653,37133.0
51654,27714.0
51655,3864.0
51656,32990.0
51657,51805.0
51658,17084.0
51659,33912.0
51660,6872.0
51661,13451.0
51662,43774.0
51663,19249.0
51664,37973.0
51665,12566.0
51666,48273.0
51667,12757.0
51668,9458.0
51669,39936.0
51670,7826.0
51671,41094.0
51672,52457.0
51673,49247.0
51674,13790.0
51675,46990.0
51676,36990.0
51677,28841.0
51678,29472.0
51679,47529.0
51680,29529.0
51681,19124.0
51682,670.0
51683,13026.0
51684,53432.0
51685,28987.0
51686,36857.0
51687,33279.0
51688,10926.0
51689,11233.0
51690,41211.0
51691,31509.0
51692,50526.0
51693,36858.0
51694,31717.0
51695,613.0
51696,40436.0
51697,50693.0
51698,48295.0
51699,40272.0
51700,39005.0
51701,37460.0
51702,40647.0
51703,30231.0
51704,21583.0
51705,35381.0
51706,38360.0
51707,4782.0
51708,9786.0
51709,2386.0
51710,30428.0
51711,37312.0
51712,34731.0
51713,51762.0
51714,354.0
51715,11218.0
51716,37825.0
51717,48717.0
51718,32517.0
51719,1364.0
51720,2785.0
51721,47123.0
51722,30688.0
51723,47718.0
51724,50248.0
51725,36054.0
51726,7856.0
51727,35423.0
51728,37727.0
51729,45058.0
51730,11482.0
51731,31416.0
51732,29817.0
51733,7284.0
51734,38075.0
51735,40304.0
51736,42224.0
51737,36179.0
51738,31211.0
51739,5533.0
51740,38999.0
51741,30698.0
51742,46038.0
51743,34057.0
51744,37725.0
51745,48249.0
51746,11763.0
51747,4855.0
51748,4782.0
51749,27230.0
51750,48549.0
51751,14012.0
51752,18315.0
51753,48048.0
51754,38457.0
51755,35184.0
51756,16110.0
51757,31203.0
51758,28841.0
51759,50237.0
51760,35631.0
51761,42198.0
51762,5366.0
51763,49874.0
51764,29691.0
51765,2083.0
51766,35825.0
51767,46010.0
51768,7036.0
51769,9051.0
51770,40285.0
51771,11252.0
51772,49791.0
51773,5366.0
51774,30816.0
51775,9604.0
51776,43299.0
51777,42803.0
51778,4711.0
51779,33912.0
51780,21200.0
51781,7329.0
51782,47372.0
51783,29427.0
51784,2082.0
51785,35729.0
51786,4334.0
51787,41447.0
51788,28446.0
51789,50401.0
51790,40001.0
51791,41549.0
51792,51504.0
51793,38992.0
51794,39399.0
51795,38230.0
51796,34813.0
51797,36888.0
51798,35167.0
51799,47907.0
51800,49724.0
51801,52013.0
51802,2937.0
51803,41020.0
51804,5383.0
51805,4602.0
51806,51068.0
51807,46313.0
51808,50687.0
51809,29422.0
51810,40835.0
51811,30698.0
51812,38437.0
51813,50392.0
51814,46303.0
51815,3326.0
51816,29143.0
51817,15427.0
51818,32870.0
51819,275.0
51820,4895.0
51821,11483.0
51822,8299.0
51823,16118.0
51824,14190.0
51825,780.0
51826,2083.0
51827,26709.0
51828,37839.0
51829,41342.0
51830,50130.0
51831,18074.0
51832,28841.0
51833,50249.0
51834,49409.0
51835,40931.0
51836,15984.0
51837,48093.0
51838,42735.0
51839,52116.0
51840,35250.0
51841,5366.0
51842,52815.0
51843,42597.0
51844,299.0
51845,34008.0
51846,36183.0
51847,38062.0
51848,57055.0
51849,16961.0
51850,32856.0
51851,39327.0
51852,840.0
51853,29427.0
51854,36301.0
51855,37896.0
51856,11218.0
51857,39095.0
51858,48868.0
51859,47631.0
51860,12053.0
51861,5402.0
51862,43227.0
51863,43804.0
51864,36439.0
51865,33912.0
51866,2182.0
51867,10900.0
51868,38106.0
51869,42595.0
51870,37569.0
51871,29527.0
51872,49107.0
51873,49356.0
51874,36201.0
51875,36733.0
51876,50190.0
51877,35549.0
51878,6824.0
51879,37760.0
51880,546.0
51881,50046.0
51882,39393.0
51883,11693.0
51884,30589.0
51885,43930.0
51886,51657.0
51887,39180.0
51888,1364.0
51889,37386.0
51890,11341.0
51891,56797.0
51892,3843.0
51893,31106.0
51894,31978.0
51895,8524.0
51896,37701.0
51897,16177.0
51898,32893.0
51899,22321.0
51900,16214.0
51901,29855.0
51902,40183.0
51903,487.0
51904,52325.0
51905,308.0
51906,7485.0
51907,9315.0
51908,46119.0
51909,47770.0
51910,38733.0
51911,19524.0
51912,39575.0
51913,36430.0
51914,19918.0
51915,47560.0
51916,48512.0
51917,290.0
51918,28841.0
51919,41737.0
51920,33153.0
51921,13154.0
51922,33912.0
51923,51446.0
51924,43466.0
51925,4056.0
51926,3738.0
51927,30230.0
51928,9182.0
51929,43324.0
51930,55015.0
51931,39111.0
51932,30579.0
51933,38657.0
51934,31300.0
51935,38207.0
51936,4317.0
51937,30414.0
51938,49641.0
51939,29266.0
51940,35407.0
51941,59712.0
51942,38335.0
51943,21200.0
51944,12246.0
51945,38053.0
51946,52711.0
51947,16491.0
51948,54637.0
51949,55167.0
51950,28841.0
51951,780.0
51952,148.0
51953,42610.0
51954,2611.0
51955,33916.0
51956,6686.0
51957,207.0
51958,30698.0
51959,35729.0
51960,29413.0
51961,35104.0
51962,5366.0
51963,36813.0
51964,4454.0
51965,12778.0
51966,38872.0
51967,6843.0
51968,30365.0
51969,403.0
51970,22462.0
51971,32824.0
51972,49911.0
51973,47152.0
51974,49146.0
51975,49826.0
51976,35883.0
51977,28841.0
51978,47046.0
51979,47022.0
51980,17250.0
51981,48734.0
51982,5881.0
51983,38927.0
51984,5116.0
51985,6858.0
51986,39557.0
51987,49685.0
51988,6364.0
51989,38910.0
51990,47304.0
51991,47080.0
51992,7941.0
51993,1790.0
51994,17642.0
51995,41580.0
51996,1936.0
51997,10900.0
51998,42320.0
51999,11040.0
52000,51307.0
52001,48515.0
52002,36801.0
52003,780.0
52004,44631.0
52005,40088.0
52006,42650.0
52007,7273.0
52008,32110.0
52009,43243.0
52010,31032.0
52011,4782.0
52012,36972.0
52013,10121.0
52014,11749.0
52015,53403.0
52016,10254.0
52017,33106.0
52018,13805.0
52019,5415.0
52020,11371.0
52021,30365.0
52022,11388.0
52023,51430.0
52024,38445.0
52025,1905.0
52026,49906.0
52027,48036.0
52028,46237.0
52029,15146.0
52030,35407.0
52031,2506.0
52032,38095.0
52033,42379.0
52034,40730.0
52035,51116.0
52036,35363.0
52037,42203.0
52038,35346.0
52039,38073.0
52040,31371.0
52041,32840.0
52042,53307.0
52043,11997.0
52044,11146.0
52045,38787.0
52046,50021.0
52047,40208.0
52048,31447.0
52049,17433.0
52050,48691.0
52051,43038.0
52052,31374.0
52053,2235.0
52054,54655.0
52055,4231.0
52056,35529.0
52057,30816.0
52058,35729.0
52059,39000.0
52060,4795.0
52061,7129.0
52062,47317.0
52063,2824.0
52064,3138.0
52065,47154.0
52066,13813.0
52067,37509.0
52068,33912.0
52069,47865.0
52070,39030.0
52071,7632.0
52072,21200.0
52073,47793.0
52074,546.0
52075,35336.0
52076,33501.0
52077,39558.0
52078,48173.0
52079,17746.0
52080,48389.0
52081,40753.0
52082,15596.0
52083,43738.0
52084,11599.0
52085,48072.0
52086,42778.0
52087,48579.0
52088,3435.0
52089,50355.0
52090,25678.0
52091,103.0
52092,29468.0
52093,48717.0
52094,11442.0
52095,30436.0
52096,1198.0
52097,31965.0
52098,9379.0
52099,35005.0
52100,22954.0
52101,19837.0
52102,43259.0
52103,34259.0
52104,49908.0
52105,30526.0
52106,33912.0
52107,12535.0
52108,49744.0
52109,18059.0
52110,34352.0
52111,39970.0
52112,38665.0
52113,9343.0
52114,49642.0
52115,48515.0
52116,16012.0
52117,33912.0
52118,2769.0
52119,33430.0
52120,35738.0
52121,53993.0
52122,47363.0
52123,52306.0
52124,1827.0
52125,12588.0
52126,4417.0
52127,508.0
52128,49670.0
52129,36236.0
52130,35441.0
52131,40767.0
52132,36956.0
52133,48335.0
52134,48114.0
52135,50884.0
52136,32125.0
52137,43121.0
52138,37062.0
52139,34727.0
52140,9208.0
52141,36446.0
52142,49847.0
52143,18973.0
52144,23027.0
52145,49624.0
52146,11044.0
52147,48718.0
52148,23283.0
52149,43319.0
52150,50238.0
52151,46785.0
52152,39659.0
52153,34958.0
52154,33849.0
52155,16152.0
52156,51933.0
52157,52266.0
52158,6686.0
52159,52491.0
52160,11785.0
52161,39449.0
52162,10557.0
52163,46617.0
52164,454.0
52165,30821.0
52166,32950.0
52167,58955.0
52168,41821.0
52169,11778.0
52170,48812.0
52171,29513.0
52172,3685.0
52173,36239.0
52174,47864.0
52175,31434.0
52176,35789.0
52177,53334.0
52178,3419.0
52179,11587.0
52180,46627.0
52181,29124.0
52182,32289.0
52183,11997.0
52184,50777.0
52185,2611.0
52186,50668.0
52187,48389.0
52188,41810.0
52189,11997.0
52190,16154.0
52191,53941.0
52192,14972.0
52193,33442.0
52194,45859.0
52195,36288.0
52196,47238.0
52197,31710.0
52198,49457.0
52199,40391.0
52200,1144.0
52201,41817.0
52202,13919.0
52203,7284.0
52204,11348.0
52205,39087.0
52206,28841.0
52207,48275.0
52208,28841.0
52209,10595.0
52210,11682.0
52211,6430.0
52212,35247.0
52213,34462.0
52214,29682.0
52215,52046.0
52216,48824.0
52217,19770.0
52218,50911.0
52219,7067.0
52220,35360.0
52221,41576.0
52222,39450.0
52223,34617.0
52224,5206.0
52225,49572.0
52226,39365.0
52227,54332.0
52228,31059.0
52229,16894.0
52230,7036.0
52231,4222.0
52232,5926.0
52233,49485.0
52234,30414.0
52235,33928.0
52236,2380.0
52237,37495.0
52238,2741.0
52239,5366.0
52240,3.0
52241,9338.0
52242,43758.0
52243,50318.0
52244,48676.0
52245,785.0
52246,53269.0
52247,47790.0
52248,33972.0
52249,1814.0
52250,50044.0
52251,39460.0
52252,49240.0
52253,30389.0
52254,45705.0
52255,38012.0
52256,29784.0
52257,50847.0
52258,49172.0
52259,34012.0
52260,7069.0
52261,4417.0
52262,54661.0
52263,49379.0
52264,30611.0
52265,29019.0
52266,31786.0
52267,57018.0
52268,11972.0
52269,37284.0
52270,28953.0
52271,12091.0
52272,10052.0
52273,38261.0
52274,29282.0
52275,38407.0
52276,47159.0
52277,50739.0
52278,658.0
52279,55064.0
52280,2721.0
52281,19144.0
52282,29688.0
52283,30698.0
52284,48365.0
52285,13834.0
52286,55074.0
52287,50168.0
52288,52368.0
52289,50308.0
52290,42398.0
52291,45351.0
52292,5686.0
52293,48117.0
52294,51812.0
52295,46570.0
52296,5380.0
52297,39769.0
52298,41317.0
52299,16326.0
52300,47449.0
52301,52052.0
52302,49330.0
52303,51.0
52304,12620.0
52305,4417.0
52306,37762.0
52307,40354.0
52308,2611.0
52309,51571.0
52310,50159.0
52311,17663.0
52312,51522.0
52313,34175.0
52314,33815.0
52315,4657.0
52316,103.0
52317,4554.0
52318,37057.0
52319,4269.0
52320,36828.0
52321,5686.0
52322,39372.0
52323,7106.0
52324,4336.0
52325,5378.0
52326,49392.0
52327,35687.0
52328,47699.0
52329,7284.0
52330,50118.0
52331,51988.0
52332,47132.0
52333,7275.0
52334,47163.0
52335,38300.0
52336,48208.0
52337,17147.0
52338,39765.0
52339,34729.0
52340,63.0
52341,10521.0
52342,50081.0
52343,11250.0
52344,13381.0
52345,3736.0
52346,34867.0
52347,12954.0
52348,32476.0
52349,36115.0
52350,37091.0
52351,37884.0
52352,10430.0
52353,5234.0
52354,52933.0
52355,31105.0
52356,47266.0
52357,34707.0
52358,13531.0
52359,46449.0
52360,41429.0
52361,23797.0
52362,49498.0
52363,17147.0
52364,47316.0
52365,35905.0
52366,32613.0
52367,29866.0
52368,38914.0
52369,15.0
52370,51053.0
52371,31221.0
52372,32824.0
52373,34672.0
52374,12688.0
52375,40186.0
52376,52458.0
52377,3997.0
52378,40214.0
52379,29614.0
52380,3974.0
52381,48782.0
52382,49628.0
52383,48954.0
52384,4585.0
52385,5366.0
52386,35780.0
52387,3071.0
52388,47900.0
52389,18059.0
52390,21666.0
52391,9449.0
52392,58624.0
52393,31577.0
52394,58336.0
52395,3736.0
52396,37224.0
52397,38913.0
52398,10336.0
52399,50840.0
52400,33614.0
52401,33575.0
52402,30411.0
52403,47784.0
52404,51857.0
52405,49889.0
52406,36858.0
52407,36147.0
52408,1144.0
52409,4819.0
52410,51940.0
52411,38034.0
52412,3435.0
52413,37133.0
52414,42782.0
52415,40701.0
52416,39511.0
52417,36238.0
52418,47119.0
52419,36196.0
52420,40852.0
52421,36058.0
52422,11773.0
52423,5915.0
52424,42061.0
52425,35817.0
52426,52102.0
52427,31671.0
52428,7637.0
52429,35493.0
52430,43096.0
52431,29790.0
52432,3248.0
52433,48444.0
52434,30487.0
52435,39560.0
52436,40133.0
52437,51411.0
52438,28841.0
52439,53287.0
52440,34813.0
52441,30922.0
52442,11212.0
52443,50072.0
52444,46620.0
52445,38204.0
52446,49785.0
52447,33912.0
52448,51995.0
52449,53585.0
52450,38812.0
52451,49709.0
52452,12534.0
52453,36858.0
52454,7284.0
52455,51653.0
52456,51042.0
52457,51255.0
52458,14541.0
52459,4056.0
52460,49267.0
52461,294.0
52462,40350.0
52463,1558.0
52464,32855.0
52465,51353.0
52466,35771.0
52467,24003.0
52468,509.0
52469,29045.0
52470,31602.0
52471,46969.0
52472,37474.0
52473,48053.0
52474,1635.0
52475,51367.0
52476,39206.0
52477,7273.0
52478,13970.0
52479,29562.0
52480,47117.0
52481,5417.0
52482,48102.0
52483,52045.0
52484,47360.0
52485,10118.0
52486,37243.0
52487,38919.0
52488,49249.0
52489,40466.0
52490,11579.0
52491,46349.0
52492,9328.0
52493,48516.0
52494,7036.0
52495,50775.0
52496,51307.0
52497,35294.0
52498,48787.0
52499,54895.0
52500,28841.0
52501,52451.0
52502,5383.0
52503,1364.0
52504,5366.0
52505,11750.0
52506,37385.0
52507,11088.0
52508,38567.0
52509,780.0
52510,31074.0
52511,5366.0
52512,49947.0
52513,1814.0
52514,47075.0
52515,15721.0
52516,9856.0
52517,45018.0
52518,41012.0
52519,32358.0
52520,39118.0
52521,4393.0
52522,32059.0
52523,38775.0
52524,48628.0
52525,47850.0
52526,12723.0
52527,49374.0
52528,4613.0
52529,229.0
52530,39608.0
52531,50569.0
52532,798.0
52533,12633.0
52534,18397.0
52535,42161.0
52536,24105.0
52537,29612.0
52538,54865.0
52539,32648.0
52540,37885.0
52541,4387.0
52542,30395.0
52543,31063.0
52544,29468.0
52545,22314.0
52546,31487.0
52547,36115.0
52548,48639.0
52549,22041.0
52550,30955.0
52551,44785.0
52552,20773.0
52553,1857.0
52554,37882.0
52555,49826.0
52556,32047.0
52557,11494.0
52558,29143.0
52559,39325.0
52560,10194.0
52561,33912.0
52562,13463.0
52563,31695.0
52564,11997.0
52565,49001.0
52566,1558.0
52567,51098.0
52568,38364.0
52569,46071.0
52570,50147.0
52571,50776.0
52572,32947.0
52573,46982.0
52574,38916.0
52575,4855.0
52576,36038.0
52577,4859.0
52578,14055.0
52579,11313.0
52580,13789.0
52581,36858.0
52582,36235.0
52583,47969.0
52584,35601.0
52585,1997.0
52586,28945.0
52587,39705.0
52588,34641.0
52589,11997.0
52590,35370.0
52591,4360.0
52592,13979.0
52593,32841.0
52594,29862.0
52595,54152.0
52596,38906.0
52597,42483.0
52598,38697.0
52599,36665.0
52600,32092.0
52601,32331.0
52602,10736.0
52603,34704.0
52604,18937.0
52605,6050.0
52606,58243.0
52607,30896.0
52608,11997.0
52609,7756.0
52610,40117.0
52611,30990.0
52612,40300.0
52613,8848.0
52614,35804.0
52615,37849.0
52616,48295.0
52617,52854.0
52618,1963.0
52619,40448.0
52620,35850.0
52621,49084.0
52622,11705.0
52623,42652.0
52624,3020.0
52625,28841.0
52626,32668.0
52627,52225.0
52628,36604.0
52629,16983.0
52630,2937.0
52631,32117.0
52632,37340.0
52633,48889.0
52634,37920.0
52635,12688.0
52636,49309.0
52637,11817.0
52638,8931.0
52639,44006.0
52640,40439.0
52641,212.0
52642,6137.0
52643,39552.0
52644,47068.0
52645,38311.0
52646,51172.0
52647,11287.0
52648,49905.0
52649,39437.0
52650,50420.0
52651,41069.0
52652,53280.0
52653,38551.0
52654,40894.0
52655,4042.0
52656,16415.0
52657,40623.0
52658,36896.0
52659,4855.0
52660,47329.0
52661,1558.0
52662,16171.0
52663,38803.0
52664,37204.0
52665,31414.0
52666,51354.0
52667,32411.0
52668,2937.0
52669,14730.0
52670,36522.0
52671,51932.0
52672,3765.0
52673,40420.0
52674,50044.0
52675,21732.0
52676,6187.0
52677,49908.0
52678,34571.0
52679,38554.0
52680,41986.0
52681,780.0
52682,50680.0
52683,46191.0
52684,47076.0
52685,9515.0
52686,31931.0
52687,43057.0
52688,30231.0
52689,49276.0
52690,51774.0
52691,38383.0
52692,52580.0
52693,37471.0
52694,37957.0
52695,3023.0
52696,24712.0
52697,12172.0
52698,31907.0
52699,38198.0
52700,51249.0
52701,32332.0
52702,34893.0
52703,47898.0
52704,38203.0
52705,8985.0
52706,46713.0
52707,5638.0
52708,40881.0
52709,34739.0
52710,48166.0
52711,11550.0
52712,2989.0
52713,22131.0
52714,53577.0
52715,9156.0
52716,7036.0
52717,5379.0
52718,16926.0
52719,33849.0
52720,42043.0
52721,39663.0
52722,11715.0
52723,1364.0
52724,51645.0
52725,2611.0
52726,52927.0
52727,52046.0
52728,5084.0
52729,10489.0
52730,7129.0
52731,38557.0
52732,49743.0
52733,46729.0
52734,46143.0
52735,28995.0
52736,33912.0
52737,40266.0
52738,50008.0
52739,40607.0
52740,10787.0
52741,46514.0
52742,11040.0
52743,34869.0
52744,46914.0
52745,46473.0
52746,46730.0
52747,51752.0
52748,690.0
52749,28841.0
52750,4417.0
52751,7059.0
52752,38907.0
52753,48721.0
52754,50886.0
52755,17703.0
52756,48793.0
52757,35795.0
52758,56605.0
52759,34090.0
52760,50852.0
52761,3145.0
52762,52619.0
52763,353.0
52764,48749.0
52765,2407.0
52766,99.0
52767,18082.0
52768,48105.0
52769,31482.0
52770,35407.0
52771,48378.0
52772,17737.0
52773,48999.0
52774,17269.0
52775,33912.0
52776,49814.0
52777,29992.0
52778,1613.0
52779,28865.0
52780,53104.0
52781,51917.0
52782,28841.0
52783,38977.0
52784,3954.0
52785,38288.0
52786,9850.0
52787,31222.0
52788,299.0
52789,38435.0
52790,9217.0
52791,2871.0
52792,43989.0
52793,34496.0
52794,28908.0
52795,36579.0
52796,7382.0
52797,245.0
52798,51235.0
52799,39905.0
52800,37123.0
52801,35978.0
52802,30364.0
52803,36026.0
52804,42929.0
52805,39818.0
52806,34942.0
52807,31033.0
52808,13970.0
52809,49916.0
52810,10039.0
52811,50151.0
52812,40974.0
52813,459.0
52814,34098.0
52815,4206.0
52816,30169.0
52817,4231.0
52818,11340.0
52819,35867.0
52820,34456.0
52821,38533.0
52822,7284.0
52823,41426.0
52824,37976.0
52825,34959.0
52826,51011.0
52827,29432.0
52828,35297.0
52829,35035.0
52830,7036.0
52831,25203.0
52832,46080.0
52833,49503.0
52834,35847.0
52835,40390.0
52836,37204.0
52837,7036.0
52838,42477.0
52839,29279.0
52840,34018.0
52841,3219.0
52842,17073.0
52843,11139.0
52844,47215.0
52845,47711.0
52846,31656.0
52847,49730.0
52848,11267.0
52849,52355.0
52850,299.0
52851,607.0
52852,39572.0
52853,35767.0
52854,28841.0
52855,48258.0
52856,13970.0
52857,30231.0
52858,51042.0
52859,41813.0
52860,54153.0
52861,11230.0
52862,31158.0
52863,49874.0
52864,33323.0
52865,42725.0
52866,35407.0
52867,49608.0
52868,4001.0
52869,49344.0
52870,17147.0
52871,28841.0
52872,10121.0
52873,31256.0
52874,41385.0
52875,49784.0
52876,40875.0
52877,35525.0
52878,10284.0
52879,45516.0
52880,49370.0
52881,29233.0
52882,29427.0
52883,12185.0
52884,33917.0
52885,46442.0
52886,54824.0
52887,39770.0
52888,3510.0
52889,29088.0
52890,46038.0
52891,47180.0
52892,47748.0
52893,41154.0
52894,11750.0
52895,59385.0
52896,49266.0
52897,49997.0
52898,29218.0
52899,7284.0
52900,8756.0
52901,6686.0
52902,4592.0
52903,45285.0
52904,856.0
52905,51898.0
52906,41244.0
52907,48849.0
52908,59.0
52909,35729.0
52910,8512.0
52911,41299.0
52912,35641.0
52913,35725.0
52914,47533.0
52915,52675.0
52916,48216.0
52917,1486.0
52918,28841.0
52919,34212.0
52920,50441.0
52921,56030.0
52922,41880.0
52923,12014.0
52924,48965.0
52925,51814.0
52926,2937.0
52927,783.0
52928,39649.0
52929,13867.0
52930,36264.0
52931,36279.0
52932,43098.0
52933,12195.0
52934,11800.0
52935,8139.0
52936,43364.0
52937,4782.0
52938,43573.0
52939,35972.0
52940,4417.0
52941,8497.0
52942,46030.0
52943,12697.0
52944,13789.0
52945,36858.0
52946,15163.0
52947,15313.0
52948,47733.0
52949,36095.0
52950,36799.0
52951,37766.0
52952,35248.0
52953,47782.0
52954,40857.0
52955,39723.0
52956,37679.0
52957,36388.0
52958,13736.0
52959,58932.0
52960,3916.0
52961,49200.0
52962,48277.0
52963,47704.0
52964,7273.0
52965,6353.0
52966,35407.0
52967,42149.0
52968,2143.0
52969,28841.0
52970,48040.0
52971,50405.0
52972,38718.0
52973,63122.0
52974,37481.0
52975,50896.0
52976,38010.0
52977,10876.0
52978,31387.0
52979,40513.0
52980,10451.0
52981,36856.0
52982,5172.0
52983,36959.0
52984,46846.0
52985,16646.0
52986,37951.0
52987,42687.0
52988,49.0
52989,7111.0
52990,46497.0
52991,31981.0
52992,30987.0
52993,9740.0
52994,13117.0
52995,5375.0
52996,47699.0
52997,11997.0
52998,28841.0
52999,12259.0
53000,813.0
53001,35558.0
53002,30994.0
53003,1209.0
53004,4231.0
53005,19139.0
53006,40032.0
53007,32189.0
53008,29970.0
53009,52084.0
53010,11996.0
53011,50235.0
53012,14488.0
53013,48182.0
53014,12108.0
53015,42663.0
53016,51477.0
53017,54008.0
53018,11506.0
53019,51170.0
53020,49056.0
53021,464.0
53022,35936.0
53023,6109.0
53024,17147.0
53025,31723.0
53026,462.0
53027,36888.0
53028,45705.0
53029,3757.0
53030,11561.0
53031,6078.0
53032,46622.0
53033,799.0
53034,38855.0
53035,54409.0
53036,28927.0
53037,49190.0
53038,49630.0
53039,27093.0
